comment,label
根据课程，我学习了许多大学计算机的知识，了解了电脑许多不可思议的功能，对我的学习和生活有着极的帮助。,1
这几天，通过计算思维专题的讲座以及对资料的查阅，对计算思维有了一些理解。,1
老师讲课特别优秀，学习也快，理解也快。,1
这样学习很好，不仅可以加强对这门课程的学习，还能学到很多其他的东西,1
很好，很有收获，讲的很系统,1
通过本门课的学习我对计算机专业有了一定的认识。,1
课程结构，讲解容易理解。,1
软件太卡了，经常无法连接,0
很好的课程，很适合课后查漏补缺,1
老师教导的很用心，讲课过程也不会很无聊，讲的东西都很通透,1
后期真的是越来越难，不过有挑战，很喜欢,1
这种方式挺好的，比如老师讲的没听懂就可以再就听，还有测试，可以巩固学习支持呢,1
学到很多，老师讲的不错,1
可能是第一次开课的原因，感觉内容介绍明显不足。对于创业管理的基本内容介绍的很少。对于教育行业创业，除了介绍了消费升级带来的需求，对于实际企业创业运营中的问题讲得太少，市场情况调研也没有，案例分析也只是简单的座谈。另外，电子证书的发放也非常慢，课程结束后两三个月依然无法查到电子证书。,0
通过对慕课上视频的学习，帮助我把不会做的实训题学会了，真心感谢老师。,1
战老师的课很棒，而且那些拓展课对我的帮助也很大，结合老师上课所讲，我对计算机的理解又加深了一步。,1
很好  虽然看完也不会,1
感触很深，作用很大,1
声音后面很多都没有，讲课老师怎么上传的,0
课程题目偏少，有些讲得不是很深，不过还行哈，大家过来看看吧,0
内容广泛，学习内容多。,1
学到了很多知识，知道了关于计算机的知识。,1
为什么开学的时候没有通知,0
不错的教程，内容很充实,1
讲的挺不错 比安康学院好,1
考试编程题DEV-C中能运行成功到这 几次都过不去。？？？？？？？？？？？？？？？,0
内容实用，有帮助，增添了知识面，课堂内容有趣。,1
本课程讲述了计算机学科富有智慧的核心内容，使我受益匪浅。一节数据结构，使我快速理解了指针。,1
挺好的 布置的练习题,1
老师讲课的语速偏慢，但讲解的内容还是挺细致的~ 存储器的内容比较复杂一点，需要重点学习！,0
课后作业的设置和内容很好，非常有助于理解老师讲解的内容，有很多忽视的细节，也因为作业题才发现。所以，作业是整个课程非常有价值的部分，必须重视。,0
特别棒  真的学习了很多知识,1
老师讲的很具体，很注重应用，直接在环境中编程，立刻运行，很有启示，很不错。,1
理论和实践结合的很紧密，每一章都有配套的logism实验内容，软硬件结合，更有助于理解计算机组成原理。,1
不错不错哦，很喜欢,1
平时课上不懂的东西可以在这里反复听。,1
内容丰富，但不够细致,0
画质清晰，老师讲的很好。,1
好多老师平常没讲过的，恨全,1
学习了不少专业的知识。,1
讲的真好，使我豁然开朗，受益匪浅。,1
哈工大的课是真的厉害，超出其他学校mooc课的质量不止多少，真是强！手动点赞！,1
学到了很多平时不懂的计算机知识，受益匪浅,1
虽然我不是学计算机专业的学生，但是这门课还是比较不错的，本来准备随便上上这个课，有所了解就行，但是这门课让我知道了很多计算机的原理，有的内容也十分有趣。,1
我学到很多关于计算机的知识，而且讲的很清晰，老师上课没听懂的，自己也听得懂,1
这课程内容丰富，知识先进，能锻炼我们的思维，是我们能有更好的思维能力去解决问题，支持这课程！,1
课程很不错，希望老师们能出更多的视频,1
课程与练习相结合！很棒！！！,1
很实际，增加了一些生活中的小知识。,1
该门课程非常好，条理清楚内容丰富，通过实验对 所学内容理解更透彻。五星,1
老师使用了很多案例，所以说的通俗易懂,1
讲的棒！开2倍速度正好，哈哈~~~~,1
内容组织结构合理，知识丰富,1
不管是在实践还是理论上，我都得到了提升。,1
对我的计算机学习有所帮助了。,1
教师讲课认真负责 很多考点都有讲到 很感谢老师,1
战神就是战神，HIT计院明星教师，听他的课感觉重点突出，前后逻辑清爽，课程安排合理，非常棒,1
虽然学起来很吃力，但还是收获挺大的。,1
测试题答案与平时测验答案相差巨大，没有统一性。,0
很好，基本了解了计算机的基本知识，为以后计算机的进一步学习打下基础,1
作业互批不提醒！！！,0
慕课平台的学习方式能够使大学生在第一课堂以外为学生搭建第二课堂，让学生能够更好的充实自己的大学时光，学到更多的名校知识，提升自己。,1
还是有些复杂  没讲如何翻译工尺谱,0
在学习过程中能够对计算机内部的各种不同的系统程序有更深入的了解，从而能够帮助初学者更好的了解计算机，为以后学习二级计算机打下基础。,0
授课由浅入深，易懂，不枯燥，不知不觉中掌握了新的知识。,1
通过学习计算机，我学到了很多有关计算机的知识,1
老师讲的特别仔细，很容易理解，思路也很清晰,1
希望这个平台不要只考虑老师，希望也考虑一下学生,0
不好用，容易卡,0
战德臣老师的讲课非常易懂，习题解析也很详细，网课的优势也体现在可以回看。,1
大概看了一下幻灯，感觉没有不可替代的新知。个人认为授课理念有点落伍。,0
灰常好！！！！！！！！！！！！,1
教学内容和具体，很棒！,1
课程质量高，学习方便,1
希望老师能讲的详细点，再系统些,0
帮助我更好的理解了什么是计算机，并且能让我更熟练的操作office软件，对我有及大地帮助。,1
怎么没课件呐,0
课程的知识点衔接得非常好，非常有利于构建系统性的2思维网络。,1
我听的是13次课，就说一点，讲“类”的相关课程（非习题课）的老师麦不好，有的字或话听不清。,0
我学到了很多关于计算机的知识，对计算机有了很多的认识，不再像以前一样只知道用电脑打游戏,1
非常好，非常有帮助。,1
课程内容十分实用丰富，替我解决了许多我从前不知道的东西，非常有学习价值,1
很专业，深有体会。,1
老师讲的特别好  让我感受到了网课学习的快乐,1
本课程偏难，没有试题解析，我希望以后会有试题解析,0
无法互评作业很无奈,0
收获很多，感谢老师的辛苦付出,1
老师讲得很清楚和仔细，能够听懂,1
线上课程当然没有真是课堂好，但老师讲的很好了,0
老师吐字不清关键知识点糊里糊涂哗的一下就出公式我怀疑老师自己都不知道该怎么弄教学水平堪忧,0
学到了许多计算机的知识。,1
我觉得这个课程很棒，知识点丰富，条理清晰。,1
做了题不显示，差评,0
这门课程总体上是很不错的，在科普性方面效果不错，但是内容稍微有点浅，而且不太实用，希望多多改善,0
有点难，有些听不懂，作业和测试题不太会，但是讲的都很详细,0
本课程节奏分布良好，层层递进，师资阵容强大（能请来自不同企业的专业人士），上课内容有趣，底部的子母十分人性化，是一门很好的课程,1
很好，学到了很多东西，课程也很细致,1
战德臣老师讲的很棒，希望有更多的学生来听讲。,1
非常有用  很好看,1
好极了  就是有点浪费时间,0
课程内容全面，技术性强，老师讲解清晰。,1
很充实，学到了很多,1
很实用的课程。老师讲的也很清楚,1
周以真教授从各个人们关注的方面解释了何为计算思维，计算思维的应用，对初学者帮助甚大。,1
课程很全面，互动很多,1
学习了很多有关计算机的知识，,1
作为一门国家级精品课程，视频内容涵盖8章，66小节，一共提供了不到700分钟（约15学时）的视频教学（大部分是读PPT），平均每节10分钟，非常失望。,0
讲解很到位，启发性很强。,1
内容严谨，形式新颖，授课幽默风趣而有深度,1
视频、测试、讨论、考试都做完了且分数不低，最终的期末成绩却仅仅是及格。,0
对于我们学习计算机科学导论有了更好的巩固。,1
解答不及时 练习题与学习内容不接轨 相当于白练习 学习内容也得不到及时巩固,0
这是一门引人思考的课程。老师的讲解深入浅出，让大家全面了解计算机。虽然没有深入了解某一个方面，但是让我们对不仅让我们对计算机有了兴趣更让我们懂得计算思维，也许对数学的理解也有帮助。,1
老师讲的也太不清楚了，有些地方没有说明，有些地方说地不严谨的。。。。。无语了,0
非常好 学得很开心,1
内容全面，知识面学习广泛，老师们认真耐心,1
很不错 老师讲的很明了,1
很好， 学到了很多,1
课程生动有趣，受益匪浅,1
题太多了，而且有点难,0
老师讲的很生动，内容很丰富。,1
感觉老师讲的很仔细，希望老师可以把口述的方面注解在PPT上，那样效果可能会更好,0
这也太贵了吧,0
讲的太好了 受益匪浅,1
从来没有提醒过学生时间     截止时间有问题,0
明明上了40多课了  为什么还是20多  垃圾应用,0
课程设计新颖，讲解清晰，内容时代感很强。,1
课程真是太好了，都是讲课很全面，而且认真负责，讲解速度也很平缓，学到了很多东西。给老师们加油！,1
讲的很不错，吐字清晰适合初学,1
从慕课中学到了很多，不仅培养了我互联网信息检索能力，对现代信息环境的理解能力，以及互动与交流能力，更提高了我的综合素质。,1
特别实用，容易入门,1
可以学到很多新知识 老师讲的很好,1
学习了两个多星期了，特别好,1
我觉得老师们讲的很好！,1
很失望，因为作业截止日期特别近，不合理,0
老师很专业，说得很详细、易懂,1
对计算机深入了解，掌握了计算机的学习方法,1
我是学计算机的，学了《计算机科学导论》课程，让我感到收获匪浅，它培养和锻炼我的思维能力，就拿reptor程序框图来说，就很锻炼我的逻辑思维能力，并且对今后学习各种编程语言如C语言的逻辑判断有很大的帮助，让我感受到了本门课程的实用性。,1
学会了更多的快捷键，提高了打字速度,1
内容不错，但说话声音卡顿，听起来很难受。,0
老师讲的很好，大部份内容听一遍就能懂，个别内容听不懂，回过头去再看一遍视频也就懂了。,1
非常棒，让我的学习内容更加丰富,1
感觉不错，如果例题能多一点就更好了！,0
很好的一门课，能够清楚的认识到计算机学科是干什么的，谢谢老师,1
教务处根本查不到成绩,0
授课很详细很棒，一些基础的成分也有讲解,1
慕课平台给了我们一个更方便更快捷的学习方式。极大地节约了我们的学习时间，达到了效率最大化。在慕课平台上，有各种各样的课程可供我们选择，提高了我们的学习兴趣。,1
总是出问题.看玩视频.却没有标记,0
闪退，而且看了以后显示没看，做了也没做,0
我学到了世界一流大学一流教师的世一大计算机课程，十分的充实，我们的北理真的是太厉害了,1
扩展知识，充实时间,1
通过学习这门课程，我的计算思维能力有了很大的提升，学会解决许多问题，受益匪浅。,1
有很大的收获，谢谢老师！,1
学到了不少东西，挺好的,1
已经毕业的华科学生路过~计算机组成原理大概是华科计算机学院的招牌课了，老师认真负责，实验设计的十分有层次感和挑战性！绝对是大学期间收货最大的一门课,1
重视思维培养，给老师点赞。,1
只有前4讲吗？从第5讲之后的内容呢？,0
整体很好，可以接受,1
学到了很多课堂上没有的重要知识，收获很大,1
课程对于我们来说还是偏难了一点，很多方面都一无所知，说的也不具体,0
计算机导论这门课对我们软件工程后期的学习有很大帮助，为我们日后的学习奠定了基础，上了这门课受益匪浅，老师认真讲解，学到了很多东西。,1
老师只是老师，一点都不负责任，结课后就消失了,0
每堂课都很充实，老师上课层次很清楚，,1
很好，弥补课堂没有传授的知识,1
没有预习的人表示看不懂，这是复习课吗。。。,0
学习这门课让我对计算机专业知识有了更加深刻的领悟，并且老师精彩的讲解也让我对这门课程产生了浓厚的兴趣,1
课程很好，学到了很多知识,1
肯定好啊，不好谁看社么久？,1
深入浅出，通俗易懂,1
刘老师讲课深入浅出，明晰易懂，对小白也很友好。,1
感觉有些细节没讲，也没讲到面向对象部分的知识，有点失望。净讲一下函数的使用，不讲更多的语法，感觉很鸡肋，因为这些常见库和函数的使用方法看看手册就懂了，实在没必要讲,0
看了这些课件，PPT方面也好  其他方面也好，有很多的好处。谢谢学校给我们安排这样的环境。,1
作业提交时间不好,0
内容很全面，大部分老师讲得很细致。,1
好用，可以反复学习,1
"""""""基本框架讲的很清晰,让我再最短的时间内掌握主要内容""""""",1
对计算机的了解更加深刻清晰，学习到更多的知识,1
打开了我对计算机的认识，也贯通了以前的了解。认识到了自己的不足，学习之初劲头十足，后来懈怠，不过还是坚持了下来。总之学到了一些东西，下一步继续努力。,1
课程结构紧凑，教科书讲解全面,1
很详细，老师的节奏把握也适当,1
我爱学习  学习使我快乐  江海大学习都优秀,1
不显示已学课时，怎么办？？,0
学习到了怎么做PPT，自己学到了新的知识。,1
非常好的网课，由浅入难，循序渐进！,1
听完第一讲了，感觉很好，内容组织好，老师讲的好,1
感觉很好，哪里不会可以反复观看，课上老师讲的没听懂的下来也可以自己在观看，加以巩固,1
课件特别好，学会了很多知识,1
第三周作业 1这两种都是属于信元交换ATM中物理链路就像是两片地，虚电路好比是地里的不同植物，虚通道好比是菜地中的一块块不同土地，信元就好比是植物种子。MPLS中是为了达到快速高效安全的目的而产生的一种方式,1
总体上来讲这门导论课确实起到了导论的作用，使我明白，计算机学科各个详细的分支在计算机学科中的位置。,1
不愧是复旦名师授课的国家级精品课程，这门课让我学到了很多知识，老师善于引导我们，将复杂知识点简化，把原本晦涩难懂的讲的绘声绘色，好评,1
老师讲的很清晰，通俗易懂，也有对习题的讲解以及老师对我们问题的及时回复,1
交作业的时间太早了,0
学到了很多知识，非常好！,1
对一些没有电脑的同学较麻烦，但可积累知识。,0
老师讲的非常透彻，超级好,1
围绕Vcomputet，教程第三章就指令功能，给出了27道题供学生练习，其中布置了22道课外作业。帮助学生彻底掌握冯若依曼型计算机的结构和工作原理。,1
质量很好，就是感觉每一节的时长较短，怕会不会有些点没讲透,0
连续两天电脑端打开官网但是进不了课程,0
很好的课程哦 推荐,1
非常好的一门课，学到了很多,1
我在CSDN写了一些课堂笔记，大家如果想巩固复习一下，可以来看一下，很节省时间。http://blog.csdn.net/m0_56561130,1
非常有用，学会很多,1
挺好的吧，让自己学到了挺多的新东西,1
课程非常好，很仔细的学,1
使人类可以像计算机那样思考从更方便的而解决一些问题，或者说 遇到问题是想到这个问题用计算机怎样怎样解决可以更好更省时省力,1
可以提供一些知识性意见，有点帮助,1
好多说的太模糊，只是讲概念谁记得住,0
虽然新颖的课程形式让我不太适应，但老师的解答非常得及时和细致。,0
感觉帮助很大，真的得认真学习,1
老师讲的真的很棒，受以匪浅,1
感觉听网课就能学会，不用听学校老师讲了,1
随时随地可以学习，非常方便。课程老师授课通俗易懂。,1
注重细节，收获很多，要是能在时间长一点，就好了,1
学习过程经过一天后更新不完全，已学课程仍然显示未学,0
学习这门课，学到了很多不同学科的知识。,1
挺有用的，学到了许多有用的知识,1
任务点不灵敏,0
以前学过一段时间C  ，现在都忘了。老师讲的挺不错的。,1
老师讲课非常详细，知识点覆盖很全面。编程100题很有效。,1
这条评论给零基础看的同学，赶紧跑，基础概念讲不全，习题过程全程读ppt，看完视频根本不知道讲了个什么意思，还得自己去查资料,0
非常不错，学到了很多实用的计算机知识，增强了我的上机能力,1
通过学习，计算思维已近在我脑海中初步成形。,1
老师讲的很好，能有很多收获,1
为什么只能看两章内容呀,0
这门课程有效地总结了常见的各种问题，以计算思维来解决问题会变得更方便快捷,1
内容充实，讲解到位，让人可以更轻松的理解学习,1
老师讲的超级超级好，对我这种学渣来说也是能听懂得,1
测试截至时间太短,0
老师讲课非常细致，解决了自己看书过程中遇到的各种疑问,1
如果期末考试老师给我高分 我就觉得他很好,1
这门课程值得一学。,1
多练习，想学好没什么别的方法，然后加油吧,1
何止是有点6，那简直就是歪瑞古德。,1
非常有用，我 的计算机知识和理论见识，实践能力都有提升,1
老师讲课内容生动有趣，引人深思,1
典型的名不副实的课程！课程的名称是《以学生为中心的学习环境设计》，其理念核心应该是以学生为中心吧。但我感到课程团队缺少以学生为中心的理念，名不副实！！！我按照评价标准完成了学习任务，自认为得分应该在95分左右，系统只给了76.67分。评分标准规定1、课程讨论（30％）获取满分学生需要在课件的“讨论活动”中回帖的数量总共达50条及以上。只有参加课件中由老师发起的讨论活动的发帖才能计入成绩。本课程每讲都会指定讨论题目，学生可根据兴趣选择参与。我符合要求，达到了50条2、单元测验（30％）每次测验包括8-10道题，共30分。每次测验允许尝试2次，20分钟内完成，取最高成绩。本课程一共有5次测验。我5次单元测验，每次均为满分20分。3、单元作业（40％）本课程要求学员将自己正在讲授的课程中选择一个模块（或主题），开展以学生为中心的学习的课堂教学设计。从第二讲开始，每讲之后都会要求提供作业，并进行同伴互评。本课程一共有五次作业互评，每次作业满分8分。我分别为10分，9.75分，9.34分，9.25分，9.5分。提出分数置疑以来，没人给我一个合理解释。,0
软件卡顿严重，练习题有加载不出来的现象极为严重，影响体验,0
很不错，尤其是李老师的课。,1
课件更新有点懵,0
很棒！自从在这个平台上开始学习后，不懂得点就相当于进行了二次巩固。,1
我一工科生只为戴老师而来，这课却挂着戴老师名，感觉受到了欺骗,0
还不错，对于计算机初学者而言,1
老师教授的内容虽然量多但其中有很多部分是为了解释一些内容的意义。比方说RSA系统中就用了几个例题来向我们解释运行过程。,0
该说什么呢不愧是教授吗，用最简练的语言论述了本课程的知识浅显易懂，让我受益匪浅，对我今后的生活受益无穷。感谢老师和助教的悉心教培。,1
有的测试时间不明确，很容易错过,0
这个课程看了一直不刷新学习课时,0
太好了，不能挂科了,1
听了之后让我获益匪浅，强推。,1
讲的非常棒，很好理解。,1
有收获    ，效果,1
好得很 ，老师很负责,1
拉满5星 老师讲的很深入 有很多听不懂(是我太水了  这才是计组课啊 老师课上挥斥方遒 指点江山(不知道这样用语对不对,1
课程很好，详细完整明了,1
第47讲和53讲没了,0
前面几次赵老师的课很不错，讲解细致入微；到了后面其他老师的课感觉偏简单了点，而且课程进度有点慢；最后几次课讲面向对象的程序设计的视频录制质量有点差，很多听不清，感觉是很多年前录制的，建议及时更新。总体来说，讲课内容比较全面，适合零基础或入门学习。,0
这门课程培养了我们的思维能力，非常好，为我们日后的专业课程学习打下基础，听了这门课感觉受益匪浅。,1
老师们讲的都非常好，知识渊博，通俗易懂，也很生动。,1
内容很详细，语言简练，需多听几遍，认真思考后方有所收获。,1
如果我做的不够好的话，以后我会更加努力的,1
很棒，先从代码入手帮助我们熟悉c  的基本要素，期间穿插着很多注意点，同时还培养我们养成良好的编码习惯。,1
测验和作业内容讲的过少，感觉学习的内容不那么扎实，老师讲课很积极认真热情，但感觉还不够详细吧,0
受益匪浅，计算机基础入门,1
很可以，毕竟学校就推荐看这个课,1
在线作业系统很好，对学习效果的巩固非常有帮助。,1
王燕教的基本没听懂，一点不生动        因为我的基础不太好    有些题少个步骤就不会了     王燕教的那些就很喜欢跳一步 直接写结果      有些式子少一步就看不懂了,0
可以退出课程吗？完全是按照PPT来过一遍，听得我头晕，本来可以用简便的方法做出一题来，结果还是照本宣科念,0
挺好的，适合大学生,1
老师讲解清晰，生动！,1
老师讲课讲的计组课很容易理解，不枯燥,1
内容丰富，视频刷了，但是没成绩,0
"""""""很好,课程通俗易懂,题目可以巩固知识""""""",1
通俗易懂，希望实例再多些。,0
很好，觉得很是收益啊,1
让我更好的了解了logisim的使用，同时还衍生了Mars的使用方法，学会用MIPS编写汇编语言，在学习到新的知识的同时还复习了旧的内容,1
不错，讲的很详细，很有含金量。,1
战战 love you、,1
老师讲的很好，受益匪浅,1
希望结课后，可以继续观看视频，学的有点晚。,0
学到很多武术的知识，了解到太极拳站桩等等知识，老师很有能力，非常喜欢。但是课程已经结束大半年了，还没有出成绩，什么消息都没有，非常失望,0
挺好。。。。。。。。。,1
我从慕课中学习到了很多，里面的知识都是比较基础的，既可以用来预习，也可以用来课后复习，获益匪浅！,1
我非常感谢MOOC这个平台能给我比较好的教学资源，这次计算机课学到很多东西，让我从整体上对计算机有了一个概念,1
老师教学很好，大家都能很好的理解。,1
很好，老师 很不错。但有点难。,1
五章之后课程为什么呢没有,0
早点开课可以吗？9月1号就开学了啊,0
讲课很详细，许多例子讲的很生动，理解起来比较容易！,1
很好，是个很好的学习平台,1
从中知道了很多关于计算机的知识，感觉对其有了进一步的了解。,1
缺少必要的提醒，截止时间也不会通过短信发到手机。,0
内容丰富，但还是比不上课堂效果,0
老师的思路很好，逐步激发我们的学习兴趣,1
超级棒！讲的通俗易懂！,1
自己也正在学习这门课程，觉得秦磊华老师讲的非常的细致，清楚，解决了很多书本上不明白的问题。听完每节课再做每一章的总结练习，会让我理解知识点更加的透彻。,1
挺好的   学起来不错,1
课程很详细，感觉学到了很多,1
通过这些视频和课件等等，我学习到好多东西，非常好。,1
看不出来哪个学习了哪个没学习，要学什么，怎么学,0
不愧是哈工大，期末全靠这个了,1
大学那么多课设，实验当中最有意思的课程了。这可能是你最接近计算机底层的机会了。不管你以后会不会从事相关的行业，只要你成功做出来一个CPU，你会为你自己而自豪,1
条理清晰，内容全面,1
内容很经典，展现方式也易于接受。图片更清晰些就更好了,1
这门课让我对计算机有了全新的认识，同时也让我对计算机思维有了更深的理解。,1
很好很棒，对计算机组成有了更深一步的认识,1
课程讲得很好，对计算机专业的学生来说，这是一门很好的专业基础课。,1
还不错，希望公告通知互评截止时间和实际截止时间一样，这样就不会导致无法完成互评作业了,0
更新太慢了，10天15分钟,0
"""""""不错，非常好！上学期学习了C++,不太熟练，这学期又重新开课，老师讲的比我们上学期老师详细多了！""""""",1
非常好，让我了解更多计算机知识,1
通过学习计算机知识 对计算机有了更加深入的了解,1
经过一个学期的学习，我学会了许多以前没有接触过的东西，是我对计算机产生了浓厚的兴趣，而且老师讲课的方式我也很喜欢。,1
学到很多关于计算机以及其他知识。,1
全TM是拖吧，这TM是人答的题书上都TM没有上TM哪找，啥玩意都特么不会,0
很不错，十分感兴趣！！！,1
让我改变了对计算机各方面的局限看法，更加愿意去了解计算机科学的更多知识,1
老师讲的很详细，很好,1
可以，从刚开始上这门课时有太多的疑问和不解。,1
可以， 数据选择器根据给定的输入地址代码，从一组输入信号中选出指定的一个送至输出端的组合逻辑电路。在多路数据传送过程中，能够根据需要将其中任意一路选出来的电路。 在地址选择信号的控制下，从多路数据中选择一路数据作为输出信号。,1
课程安排合理，内容详实紧凑，与本身专业课结合学习，更能加深对这门课程内容的理解。,1
很好，对我帮助很大,1
课程内容丰富，容易懂也很能及时补缺，很棒,1
老师上课很好 学到很多,1
通过在SPOC上对于大学计算机的学习让我知道并且了解了这种语言，让我对于这门语言有了一定的兴趣，在接下来的学习中我也将不断探索，继续学习。,1
老师是一位很有经验很认真的老师，水平很高，上课十分严谨也特别负责。有个小小的建议，希望老师能够把我难度分寸，因为计网有些课程确实挺难的，加上作业又多，可以进行适当删减，不需要那么功利化，因为对于将来不从事思科路由配置的人来说没有必要，仅仅只是了解而已。最后希望能把视频答辩改为私下视频答辩，这样以免紧张。,0
很符合大学生实际生活需要比如制作校报的排版以及论文的 排版,1
视频课件做得很好，知识点详细。,1
课程内容开放不合理，太慢了,0
为啥我进不去了,0
初步掌握运用了计算机科学的基础概念控制和降低复杂工程问题的思想与方法。,1
计算机这门课程很难，但是战德臣老师讲解的很清晰，很透彻，是我逐步学会了一些计算机知识，特殊章节也对我们非常有用，可操作性很强。,1
老师，过个网课有这么难吗,0
化简计算机系统的复杂度，使得计算机结构清晰,1
很有效，不过要自律才有收获,1
有很多不懂得，但没人教，学着有些累,0
我觉得看视屏真的有用，而且计算机现在对我们日常的学习和以后的工作非常重要，好好学习哦。,1
内容全面，丰富多彩。老师讲的清楚详细，易懂。很有收获,1
课程能够吸引我继续听讲。,1
好  ，真好！！！,1
绝对的差评，什么破东西，提交都提交不了,0
课件做得很不错，具体问题具体分析，提到重点。而且有序。,1
感觉很好，讲得很清晰,1
通过这次学习，我收获很大,1
慕课弥补了上课时听讲的不足，收获很大，非常感谢这个平台,1
这个APP真不咋地课时都刷不上不忍心吐槽,0
挺好的，就是不太深入,0
视频教程也没有 一直让注册东西 下载APP 望改进,0
维护性（平均修复时间MTTR）机器允许配置的外部设备的最大数目,1
学到了许多，十分有用,1
线上线下相结合，互补不足,0
让我更深的了解了计算机，并且知道了更多关于计算机的名词。,1
收益很多，老师讲的很好,1
不错   又有新的体会,1
教学很好，易懂易理解,1
与我自学Python的路相辅相成啊，比如刚讲的迭代，我在练习和理解原理中有了更深的体会,1
有些课程确实有点难，但是也非常的有用,1
怎么样，有拿到证书的吗,0
讲的挺好的，就是内容不算充实，但交作业的时间的这个安排很好。,0
战老师讲的很好，就是很难理解,1
啥都学不到 浪费时间 形式主义,0
虽然只是针对性的看了课程是一部分内容，但讲的是真心不错，从理论指导，再到模拟实验解析，是非常用心。,1
挺好的，这个课程思路特别清晰,1
软件学习太繁琐了,0
内容很丰富，挺好的,1
老师讲课讲的很好 也很清晰,1
学习感觉非常好，能学到很多东西,1
战教授讲的非常好，在宏观上进行了高度概括，在微观上又讲的非常细致，常举一些例子，把抽象问题讲的非常形象，同时又把问题的前因后果都讲的很清楚，非常感谢,1
这个是一个很好的课程，可以学习很多新的想法。通过这个课程，会理解到使用工具的重要性。学了这个课程会更容易解决问题。,1
老师讲的浅显易懂，非常认真仔细，我们学起来也容易。,1
老师讲的内容特别细，进度也很合理，很棒的一次学习！,1
《大学计算机——计算思维导论》是非常优秀的大学计算机入门课程，战老师系统地带领同学们概览了计算机全领域的知识体系，有助于计算思维的培养。但整个课程比较重理论、轻实践，非常建议先学一门高级语言（最好是C语言），再结合课程内容学习，否则有一些课程内容不是太好理解；也可以考虑将课程的各章节当作复习课来学习，先学习具体的、小块的知识然后通过本课程来复习回顾。,1
一会有声音 一会没声音,0
哇   超出预期了,1
一种新的教育方式，使得普通人也可以，拿到相应的学历认证，感谢中国大学MOOC，感谢哈尔滨工业大学,1
对计算机这个领域具有初步认识，增进了兴趣,1
刚开始学习课程，本着崇敬心认真听讲！感谢慕课平台，让无缘高等学府的我有缘听教授讲课！！！幸福之至~！！,1
好是好，但有点难理解,0
视频很清晰，讲解很详细，课后习题以及讨论对自己很有帮助。,1
教授的知识很实用，感觉很好,1
给了学生复习的空间，随堂测试加强理解。,1
使我对计算机的了解更加深刻，也对计算机有了更大的兴趣。,1
课程全部看了，总分91.7，还不合格？全给我批了0分，月份也没给,0
为什么每次都来不及做就到截止时间了！！！！！,0
垃圾mooch没有作业戒指提醒,0
课堂内容组织，授课方式都很好,1
很不错，了解了很多东西,1
太过于形式化,0
课程内容充实详细，非常有用,1
收获不大，还繁琐,0
非常有用，让我学到了很多,1
棒棒棒！！！！！！！！！,1
这是讲座，不是上课。,0
才学习了第一章，感觉训练题设计的很有新意，能训练出真实的C  编程能力,0
这些课程都是由工大教授精讲，非常专业和细致，收获非常大。,1
提高了我的学习能力与水平，赞！,1
内容缺乏诚意，没实质性内容。访谈式讲课。,0
课程内容丰富，结构合理，老师讲解详细，课后测验可以及时巩固所学知识，非常nice.,1
我是秦磊华老师的学生，他教的不错，hh,1
做题让人感觉太鸡肋,0
讲解还那就更完美了可以。如果能配上图文进行举例拆分讲述,0
非常好用，提升很大,1
题目答案对但是显示错误！！！还有明明看了好久学时没变化！！！,0
内容过于基础，讲师死板，倒像是在推销3S救助会，建议高清宣传视频，高质量的课件,0
老师讲得很好 但是希望测试能有解释,0
这课程真好，主要是培养我们的解决问题的能力，让我们更好的适应复杂的社会！希望大家都多多支持！,1
课堂内容很有设计性，学生能够接受。,1
非常好。课程简单易懂,1
去年听过一次了，今年再听，温故而知新,1
边学边实践，很棒的学习体验!!!,1
通过观看MOOC上的视频和PPT，参与课程讨论和专题练习，并将此与我在学校课堂上学习的内容相结合，使得我对于计算机知识掌握得更加深刻。,1
"""""""不错的课程,比较系统地讲解了计算机系统.但是python实操部分对于初学者可能有点难理解,很多基础知识点都是几句话带过,不够详细""""""",0
感觉老师讲得好，有趣味，贴近实际，还有挑战任务，平时与同学们交流的多。,1
感觉网络学习可以学到老师没有讲的知识点，有助于我更好的学习计算机这门课程,1
老师讲的太棒了!!!,1
觉得难度有点大,0
住房类泛泛而谈，没有实际应用价值,0
明明学完了但是却没有学习数据,0
你好，我们继续学习大学计算机,1
数据和内容太老了，网课时代还没空更新？,0
首先我想说这门课是富有实用价值的。如果能把它学好将是一笔宝贵的财富。,1
很好，希望还有后续课程,1
感觉很不错，战教授讲得很细致。,1
内容新颖  收获丰富,1
不是戴教授本人讲课吗？,0
还不错  教会了我很多,1
慕课通俗易懂而且有视频观看，每个单元都有测试，可以检测学生的学习情况，感觉挺好的。,1
扩展知识面，丰富学习内容，鞭策学习,1
真的特别好，别让我挂科就更好了。万水千山总是情，别让挂科行不行！ 苦酒入喉心作痛，挂科亦如佳人去！,1
讲的有点快，细节的地方讲的不清楚，比如一些函数的参数等等，感觉就是照着文本念下来，不是讲解。,0
我觉得很好，虽然刚开始很多东西听不明白，但慢慢就好了,1
老师讲课超级棒，作为入门课程，讲解了计算机的思维模式，而不是人的，nice。,1
